ID,probability
TEST_00135,0.001599995
TEST_00136,0.169336526
TEST_00137,0.254282144
TEST_00138,0.079654504
TEST_00139,0.263788458
TEST_00140,0.016484735
TEST_00141,0.000847865
TEST_00142,0.303501702
TEST_00143,0.00129222
TEST_00144,0.121730551
TEST_00145,0.509660225
TEST_00146,0.163913636
TEST_00147,0.224127418
TEST_00148,0.245777562
TEST_00149,0.421187797
TEST_00150,0.000812423
TEST_00151,0.0007583
TEST_00152,0.457966687
TEST_00153,0.316477485
TEST_00154,0.022448998
TEST_00155,0.232272592
TEST_00156,0.370361161
TEST_00157,0.357069019
TEST_00158,0.444569088
TEST_00159,0.335669487
TEST_00160,0.390847341
TEST_00161,0.504852013
TEST_00162,0.307657612
TEST_00163,0.001141392
TEST_00164,0.543914072
TEST_00165,0.258216131
TEST_00166,0.366249613
TEST_00167,0.212481812
TEST_00168,0.374467906
TEST_00169,0.204928157
TEST_00170,0.225968973
TEST_00171,0.247994314
TEST_00172,0.250409754
TEST_00173,0.254847924
TEST_00174,0.128875848
TEST_00175,0.307243057
TEST_00176,0.419627794
TEST_00177,0.209771659
TEST_00178,0.372171733
TEST_00179,0.323306383
TEST_00180,0.343114493
TEST_00181,0.482588621
TEST_00182,0.166932652
TEST_00183,0.54023676
TEST_00184,0.11083358
TEST_00185,0.214351594
TEST_00186,0.334019037
TEST_00187,0.254406542
TEST_00188,0.334924383
TEST_00189,0.304739692
TEST_00190,0.4381057
TEST_00191,0.219019681
TEST_00192,0.292912849
TEST_00193,0.060497784
TEST_00194,0.646809544
TEST_00195,0.364296109
TEST_00196,0.449032029
TEST_00197,0.269592481
TEST_00198,0.277155858
TEST_00199,0.326764318
TEST_00200,0.397780165
TEST_00201,0.447916359
TEST_00202,0.27753912
TEST_00203,0.296689182
TEST_00204,0.000492359
TEST_00205,0.129088981
TEST_00206,0.001145705
TEST_00207,0.286431553
TEST_00208,0.196361286
TEST_00209,0.301660711
TEST_00210,0.433381538
TEST_00211,0.135333641
TEST_00212,0.182204158
TEST_00213,0.079730825
TEST_00214,0.354248225
TEST_00215,0.283497964
TEST_00216,0.32531768
TEST_00217,0.349664179
TEST_00218,0.519583617
TEST_00219,0.21811321
TEST_00220,0.604143851
TEST_00221,0.408422262
TEST_00222,0.104461381
TEST_00223,0.276685173
TEST_00224,0.132763267
TEST_00225,0.314218931
TEST_00226,0.215800924
TEST_00227,0.313503664
TEST_00228,0.000814225
TEST_00229,0.312127367
TEST_00230,0.279164245
TEST_00231,0.367424331
TEST_00232,0.243280991
TEST_00233,0.290844065
TEST_00234,0.394801261
TEST_00235,0.490521131
TEST_00236,0.327107444
TEST_00237,0.000539532
TEST_00238,0.001025702
TEST_00239,0.429175732
TEST_00240,0.292341544
TEST_00241,0.384376003
TEST_00242,0.308311294
TEST_00243,0.176660167
TEST_00244,0.00067581
TEST_00245,0.567334708
TEST_00246,0.367877569
TEST_00247,0.107700645
TEST_00248,0.370199809
TEST_00249,0.448326133
TEST_00250,0.214145829
TEST_00251,0.001286102
TEST_00252,0.409131766
TEST_00253,0.015416845
TEST_00254,0.356678372
TEST_00255,0.554362608
TEST_00256,0.35222124
TEST_00257,0.376371713
TEST_00258,0.403029756
TEST_00259,0.527683088
TEST_00260,0.0005259
TEST_00261,0.000526373
TEST_00262,0.000760346
TEST_00263,0.496349246
TEST_00264,0.230604797
TEST_00265,0.31699753
TEST_00266,0.18629603
TEST_00267,0.000581994
TEST_00268,0.215493295
TEST_00269,0.335326267
TEST_00270,0.180869605
TEST_00271,0.002906335
TEST_00272,0.297434928
TEST_00273,0.263093881
TEST_00274,0.266214421
TEST_00275,0.044978128
TEST_00276,0.000380189
TEST_00277,0.25462224
TEST_00278,0.351343934
TEST_00279,0.520608952
TEST_00280,0.001029325
TEST_00281,0.129821903
TEST_00282,0.00046581
TEST_00283,0.000865541
TEST_00284,0.389135314
TEST_00285,0.271262328
TEST_00286,0.053321109
TEST_00287,0.507033026
TEST_00288,0.00217319
TEST_00289,0.375037715
TEST_00290,0.169346511
TEST_00291,0.268357889
TEST_00292,0.429348455
TEST_00293,0.000887354
TEST_00294,0.34443412
TEST_00295,0.322814009
TEST_00296,0.022972992
TEST_00297,0.000616086
TEST_00298,0.529957224
TEST_00299,0.364616475
TEST_00300,0.155071093
TEST_00301,0.461661706
TEST_00302,0.284183124
TEST_00303,0.394676908
TEST_00304,0.565728504
TEST_00305,0.442289876
TEST_00306,0.22532344
TEST_00307,0.526313011
TEST_00308,0.443811207
TEST_00309,0.460319571
TEST_00310,0.370950825
TEST_00311,0.440242237
TEST_00312,0.127904278
TEST_00313,0.138690978
TEST_00314,0.475871605
TEST_00315,0.277263886
TEST_00316,0.048368974
TEST_00317,0.099900631
TEST_00318,0.000374648
TEST_00319,0.001377773
TEST_00320,0.435104868
TEST_00321,0.207926371
TEST_00322,0.179783313
TEST_00323,0.23207322
TEST_00324,0.307654151
TEST_00325,0.00042688
TEST_00326,0.309802349
TEST_00327,0.298632051
TEST_00328,0.151644558
TEST_00329,0.318851724
TEST_00330,0.355044476
TEST_00331,0.000276432
TEST_00332,0.432436621
TEST_00333,0.386537354
TEST_00334,0.435961078
TEST_00335,0.340192822
TEST_00336,0.000434319
TEST_00337,0.222479782
TEST_00338,0.299974931
TEST_00339,0.320931489
TEST_00340,0.308314271
TEST_00341,0.27899039
TEST_00342,0.14994884
TEST_00343,0.047915186
TEST_00344,0.208933566
TEST_00345,0.0238722
TEST_00346,0.299469054
TEST_00347,0.25354707
TEST_00348,0.385696155
TEST_00349,0.303897496
TEST_00350,0.281359785
TEST_00351,0.360447479
TEST_00352,0.000869211
TEST_00353,0.000799236
TEST_00354,0.215393969
TEST_00355,0.40861208
TEST_00356,0.169503713
TEST_00357,0.00039934
TEST_00358,0.001325463
TEST_00359,0.4801604
TEST_00360,0.390306126
TEST_00361,0.202961546
TEST_00362,0.394340292
TEST_00363,0.001359149
TEST_00364,0.30812999
TEST_00365,0.240598061
TEST_00366,0.259885775
TEST_00367,0.186473584
TEST_00368,0.271032748
TEST_00369,0.070724599
TEST_00370,0.000421467
TEST_00371,0.103682696
TEST_00372,0.27569499
TEST_00373,0.45887735
TEST_00374,0.345256644
TEST_00375,0.001260753
TEST_00376,0.000425548
TEST_00377,0.270508435
TEST_00378,0.299543333
TEST_00379,0.15716759
TEST_00380,0.001345921
TEST_00381,0.449551162
TEST_00382,0.450782371
TEST_00383,0.100814719
TEST_00384,0.374456681
TEST_00385,0.179013975
TEST_00386,0.522816671
TEST_00387,0.363711691
TEST_00388,0.278744237
TEST_00389,0.255992805
TEST_00390,0.435747222
TEST_00391,0.49021049
TEST_00392,0.307298944
TEST_00393,0.311895075
TEST_00394,0.107386396
TEST_00395,0.494705971
TEST_00396,0.333509298
TEST_00397,0.00129711
TEST_00398,0.159436446
TEST_00399,0.000306211
TEST_00400,0.332246904
TEST_00401,0.000691967
TEST_00402,0.112647385
TEST_00403,0.011987714
TEST_00404,0.448111834
TEST_00405,0.489965381
TEST_00406,0.094128985
TEST_00407,0.280804838
TEST_00408,0.290010154
TEST_00409,0.098896893
TEST_00410,0.0551298
TEST_00411,0.197765388
TEST_00412,0.128579888
TEST_00413,0.410217397
TEST_00414,0.306780816
TEST_00415,0.250861977
TEST_00416,0.455429298
TEST_00417,0.483959478
TEST_00418,0.468841196
TEST_00419,0.09976205
TEST_00420,0.098151302
TEST_00421,0.315035802
TEST_00422,0.506944056
TEST_00423,0.000294034
TEST_00424,0.155694579
TEST_00425,0.184618941
TEST_00426,0.287684429
TEST_00427,0.345412344
TEST_00428,0.276955054
TEST_00429,0.192345014
TEST_00430,0.423502341
TEST_00431,0.415201706
TEST_00432,0.251153072
TEST_00433,0.000524586
TEST_00434,0.42612381
TEST_00435,0.297578843
TEST_00436,0.000273428
TEST_00437,0.299573756
TEST_00438,0.000506062
TEST_00439,0.001017046
TEST_00440,0.452955847
TEST_00441,0.500160487
TEST_00442,0.414125056
TEST_00443,0.381307249
TEST_00444,0.001220802
TEST_00445,0.383184958
TEST_00446,0.091235945
TEST_00447,0.429741668
TEST_00448,0.363940146
TEST_00449,0.000877773
TEST_00450,0.416274304
TEST_00451,0.000142675
TEST_00452,0.350205443
TEST_00453,0.528956983
TEST_00454,0.282657501
TEST_00455,0.243433845
TEST_00456,0.004100006
TEST_00457,0.359643186
TEST_00458,0.053519743
TEST_00459,0.329711521
TEST_00460,0.001634663
TEST_00461,0.450869971
TEST_00462,0.334968418
TEST_00463,0.166036524
TEST_00464,0.337282439
TEST_00465,0.29334895
TEST_00466,0.26065642
TEST_00467,0.37220138
TEST_00468,0.535881817
TEST_00469,0.003264739
TEST_00470,0.323067674
TEST_00471,0.442069601
TEST_00472,0.483909245
TEST_00473,0.273362213
TEST_00474,0.550826069
TEST_00475,0.286029277
TEST_00476,0.000455446
TEST_00477,0.448591811
TEST_00478,0.230911257
TEST_00479,0.226935763
TEST_00480,0.440708664
TEST_00481,0.158982259
TEST_00482,0.280413547
TEST_00483,0.304200253
TEST_00484,0.145569735
TEST_00485,0.264336408
TEST_00486,0.320024647
TEST_00487,0.432433836
TEST_00488,0.231142872
TEST_00489,0.346212355
TEST_00490,0.315092584
TEST_00491,0.412041146
TEST_00492,0.208549843
TEST_00493,0.279737095
TEST_00494,0.000887824
TEST_00495,0.506843178
TEST_00496,0.303662966
TEST_00497,0.405503698
TEST_00498,0.297132888
TEST_00499,0.512307225
TEST_00500,0.000888131
TEST_00501,0.000496362
TEST_00502,0.052606741
TEST_00503,0.35751956
TEST_00504,0.000578082
TEST_00505,0.512751619
TEST_00506,0.000499596
TEST_00507,0.269656393
TEST_00508,0.425638609
TEST_00509,0.207214142
TEST_00510,0.245541858
TEST_00511,0.028522247
TEST_00512,0.026115427
TEST_00513,0.031756419
TEST_00514,0.523653726
TEST_00515,0.315223691
TEST_00516,0.455633881
TEST_00517,0.290207725
TEST_00518,0.245369044
TEST_00519,0.356714149
TEST_00520,0.000510812
TEST_00521,0.132126047
TEST_00522,0.002043367
TEST_00523,0.240661615
TEST_00524,0.319547325
TEST_00525,0.107425265
TEST_00526,0.175608316
TEST_00527,0.000694284
TEST_00528,0.228242659
TEST_00529,0.374144568
TEST_00530,0.389563442
TEST_00531,0.408636225
TEST_00532,0.494260911
TEST_00533,0.001279449
TEST_00534,0.210840156
TEST_00535,0.132678469
TEST_00536,0.462947301
TEST_00537,0.001040343
TEST_00538,0.001201949
TEST_00539,0.034734179
TEST_00540,0.385193334
TEST_00541,0.275485279
TEST_00542,0.000488758
TEST_00543,0.328623557
TEST_00544,0.236370538
TEST_00545,0.365271008
TEST_00546,0.379871467
TEST_00547,0.000450981
TEST_00548,0.488454466
TEST_00549,0.260623452
TEST_00550,0.310204603
TEST_00551,0.305946756
TEST_00552,0.268302609
TEST_00553,0.122081943
TEST_00554,0.225163046
TEST_00555,0.338014134
TEST_00556,0.20037796
TEST_00557,0.351688388
TEST_00558,0.455360343
TEST_00559,0.001460251
TEST_00560,0.227142305
TEST_00561,0.071775238
TEST_00562,0.525025495
TEST_00563,0.00116685
TEST_00564,0.306038002
TEST_00565,0.23158203
TEST_00566,0.293051199
TEST_00567,0.132959635
TEST_00568,0.208268475
TEST_00569,0.204824332
TEST_00570,0.18564587
TEST_00571,0.25346233
TEST_00572,0.000878318
TEST_00573,0.003455801
TEST_00574,0.372077566
TEST_00575,0.069329351
TEST_00576,0.227564501
TEST_00577,0.26258435
TEST_00578,0.36372822
TEST_00579,0.489655169
TEST_00580,0.000279658
TEST_00581,0.378431207
TEST_00582,0.145588728
TEST_00583,0.312832518
TEST_00584,0.25576219
TEST_00585,0.292379098
TEST_00586,0.106519246
TEST_00587,0.241437388
TEST_00588,0.377786281
TEST_00589,0.000461593
TEST_00590,0.213771317
TEST_00591,0.192518959
TEST_00592,0.236847007
TEST_00593,0.339652053
TEST_00594,0.000439869
TEST_00595,0.222808758
TEST_00596,0.393151243
TEST_00597,0.465026969
TEST_00598,0.279271605
TEST_00599,0.227216454
TEST_00600,0.089851472
TEST_00601,0.325184336
TEST_00602,0.326075644
TEST_00603,0.429125522
TEST_00604,0.208166471
TEST_00605,0.447333649
TEST_00606,0.054156444
TEST_00607,0.298271586
TEST_00608,0.201660881
TEST_00609,0.54558968
TEST_00610,0.000864227
TEST_00611,0.250903453
TEST_00612,0.297836427
TEST_00613,0.347205224
TEST_00614,0.401728597
TEST_00615,0.454134648
TEST_00616,0.390787373
TEST_00617,0.253044023
TEST_00618,0.108061829
TEST_00619,0.172023045
TEST_00620,0.203081254
TEST_00621,0.141095157
TEST_00622,0.418120343
TEST_00623,0.485328386
TEST_00624,0.431936677
TEST_00625,0.443618222
TEST_00626,0.273335104
TEST_00627,0.174293547
TEST_00628,0.47978432
TEST_00629,0.107172498
TEST_00630,0.261878555
TEST_00631,0.130203951
TEST_00632,0.500606674
TEST_00633,0.392321047
TEST_00634,0.471900261
TEST_00635,0.489315739
TEST_00636,0.210717454
TEST_00637,0.429923447
TEST_00638,0.000799895
TEST_00639,0.539142569
TEST_00640,0.000467419
TEST_00641,0.000619058
TEST_00642,0.543737853
TEST_00643,0.274324364
TEST_00644,0.157250302
TEST_00645,0.121330965
TEST_00646,0.000938287
TEST_00647,0.05980433
TEST_00648,0.467996486
TEST_00649,0.40268566
TEST_00650,0.11383578
TEST_00651,0.350649505
TEST_00652,0.479047787
TEST_00653,0.24690775
TEST_00654,0.000316671
TEST_00655,0.488243709
TEST_00656,0.322708015
TEST_00657,0.000421306
TEST_00658,0.07756183
TEST_00659,0.214478435
TEST_00660,0.000353298
TEST_00661,0.493697095
TEST_00662,0.127484883
TEST_00663,0.003039603
TEST_00664,0.329219461
TEST_00665,0.00189571
TEST_00666,0.194278734
TEST_00667,0.000280093
TEST_00668,0.20565821
TEST_00669,0.269662175
TEST_00670,0.101581786
TEST_00671,0.361384781
TEST_00672,0.379324096
TEST_00673,0.000550814
TEST_00674,0.211816689
TEST_00675,0.13026648
TEST_00676,0.455223243
TEST_00677,0.149077432
TEST_00678,0.19304362
TEST_00679,0.403364505
TEST_00680,0.233409839
TEST_00681,0.00051303
TEST_00682,0.00080057
TEST_00683,0.096498388
TEST_00684,0.358321241
TEST_00685,0.175825434
TEST_00686,0.457055877
TEST_00687,0.058487967
TEST_00688,0.25842144
TEST_00689,0.359279134
TEST_00690,0.298295364
TEST_00691,0.409012196
TEST_00692,0.041740654
TEST_00693,0.178503994
TEST_00694,0.090921069
TEST_00695,0.230381954
TEST_00696,0.047059844
TEST_00697,0.322107709
TEST_00698,0.498173908
TEST_00699,0.00027653
TEST_00700,0.251773227
TEST_00701,0.334781866
TEST_00702,0.15705649
TEST_00703,0.233841671
TEST_00704,0.392293335
TEST_00705,0.436128731
TEST_00706,0.220710582
TEST_00707,0.000669703
TEST_00708,0.000353542
TEST_00709,0.335234372
TEST_00710,0.425864592
TEST_00711,0.233488925
TEST_00712,0.279978598
TEST_00713,0.115634707
TEST_00714,0.453482006
TEST_00715,0.000440325
TEST_00716,0.239863888
TEST_00717,0.296418578
TEST_00718,0.071022974
TEST_00719,0.341677814
TEST_00720,0.265149244
TEST_00721,0.405213865
TEST_00722,0.000725805
TEST_00723,0.382444598
TEST_00724,0.000426273
TEST_00725,0.000838456
TEST_00726,0.391165083
TEST_00727,0.259048982
TEST_00728,0.17847162
TEST_00729,0.267447024
TEST_00730,0.250778861
TEST_00731,0.002630507
TEST_00732,0.364042177
TEST_00733,0.240789724
TEST_00734,0.120764269
TEST_00735,0.529402198
TEST_00736,0.259228835
TEST_00737,0.132113978
TEST_00738,0.262294672
TEST_00739,0.06565551
TEST_00740,0.207492396
TEST_00741,0.20503674
TEST_00742,0.179952166
TEST_00743,0.521477963
TEST_00744,0.328791399
TEST_00745,0.486998293
TEST_00746,0.000991332
TEST_00747,0.36007374
TEST_00748,0.232712432
TEST_00749,0.000203594
TEST_00750,0.425120301
TEST_00751,0.006866611
TEST_00752,0.066466898
TEST_00753,0.296178694
TEST_00754,0.289719959
TEST_00755,0.031043046
TEST_00756,0.316811691
TEST_00757,0.299132011
TEST_00758,0.538580117
TEST_00759,0.460544819
TEST_00760,0.023551906
TEST_00761,0.19857016
TEST_00762,0.436040888
TEST_00763,0.079355672
TEST_00764,0.149342905
TEST_00765,0.236906084
TEST_00766,0.28610209
TEST_00767,0.217593819
TEST_00768,0.363097266
TEST_00769,0.036693471
TEST_00770,0.212368443
TEST_00771,0.214447527
TEST_00772,0.077007867
TEST_00773,0.140659566
TEST_00774,0.340819377
TEST_00775,0.359249363
TEST_00776,0.408894543
TEST_00777,0.396662578
TEST_00778,0.257935823
TEST_00779,0.16068885
TEST_00780,0.343772494
TEST_00781,0.283793135
TEST_00782,0.201549858
TEST_00783,0.388737138
TEST_00784,0.41472706
TEST_00785,0.417292526
TEST_00786,0.384340167
TEST_00787,0.546755985
TEST_00788,0.000615676
TEST_00789,0.528675748
TEST_00790,0.130935294
TEST_00791,0.575133263
TEST_00792,0.361669966
TEST_00793,0.476961311
TEST_00794,0.14213512
TEST_00795,0.219413366
TEST_00796,0.579039669
TEST_00797,0.311562694
TEST_00798,0.214471252
TEST_00799,0.36236803
TEST_00800,0.357691798
TEST_00801,0.148849824
TEST_00802,0.264085871
TEST_00803,0.338745544
TEST_00804,0.281049602
TEST_00805,0.235507719
TEST_00806,0.000465473
TEST_00807,0.001206206
TEST_00808,0.511334711
TEST_00809,0.241857781
TEST_00810,0.000192414
TEST_00811,0.354083429
TEST_00812,0.416411547
TEST_00813,0.463140505
TEST_00814,0.206111622
TEST_00815,0.129809726
TEST_00816,0.403633018
TEST_00817,0.214063439
TEST_00818,0.244938708
TEST_00819,0.419347927
TEST_00820,0.403469694
TEST_00821,0.133390079
TEST_00822,0.50407749
TEST_00823,0.273672896
TEST_00824,0.421298233
TEST_00825,0.510805601
TEST_00826,0.310309627
TEST_00827,0.001749815
TEST_00828,0.447010797
TEST_00829,0.263412268
TEST_00830,0.30025452
TEST_00831,0.404941899
TEST_00832,0.153123884
TEST_00833,0.000402505
TEST_00834,0.323539631
TEST_00835,0.198130254
TEST_00836,0.273494735
TEST_00837,0.306648442
TEST_00838,0.365313472
TEST_00839,0.334653784
TEST_00840,0.000327249
TEST_00841,0.470694097
TEST_00842,0.37065341
TEST_00843,0.391657203
TEST_00844,0.374577326
TEST_00845,0.338056674
TEST_00846,0.313711572
TEST_00847,0.000303506
TEST_00848,0.195729692
TEST_00849,0.426435684
TEST_00850,0.34789038
TEST_00851,0.271556608
TEST_00852,0.093037511
TEST_00853,0.286811632
TEST_00854,0.417230831
TEST_00855,0.208425512
TEST_00856,0.48563225
TEST_00857,0.346065109
TEST_00858,0.000723803
TEST_00859,0.28006316
TEST_00860,0.482027592
TEST_00861,0.354634071
TEST_00862,0.362881388
TEST_00863,0.315101593
TEST_00864,0.264678978
TEST_00865,0.003498338
TEST_00866,0.125284587
TEST_00867,0.46431847
TEST_00868,0.435472456
TEST_00869,0.191129077
TEST_00870,0.414985517
TEST_00871,0.190638813
TEST_00872,0.000459165
TEST_00873,0.516171939
TEST_00874,0.287688989
TEST_00875,0.367473539
TEST_00876,0.268743891
TEST_00877,0.000636473
TEST_00878,0.252306901
TEST_00879,0.479517719
TEST_00880,0.458895336
TEST_00881,0.294759276
TEST_00882,0.275343402
TEST_00883,0.198376875
TEST_00884,0.000421737
TEST_00885,0.479465887
TEST_00886,0.000881187
TEST_00887,0.416636045
TEST_00888,0.201756785
TEST_00889,0.001366087
TEST_00890,0.248419632
TEST_00891,0.377660357
TEST_00892,0.156723266
TEST_00893,0.287747961
TEST_00894,0.232279571
TEST_00895,0.426762124
TEST_00896,0.240669534
TEST_00897,0.413891764
TEST_00898,0.304979661
TEST_00899,0.318420872
TEST_00900,0.371630376
TEST_00901,0.284539335
TEST_00902,0.491307842
TEST_00903,0.001035158
TEST_00904,0.358518497
TEST_00905,0.259569637
TEST_00906,0.165251407
TEST_00907,0.464342168
TEST_00908,0.396981872
TEST_00909,0.355175952
TEST_00910,0.316598772
TEST_00911,0.286664911
TEST_00912,0.253325723
TEST_00913,0.463304648
TEST_00914,0.295859529
TEST_00915,0.184262252
TEST_00916,0.400667442
TEST_00917,0.046191799
TEST_00918,0.395930761
TEST_00919,0.000975095
TEST_00920,0.295551721
TEST_00921,0.328615923
TEST_00922,0.029302717
TEST_00923,0.057825776
TEST_00924,0.2595887
TEST_00925,0.190068704
TEST_00926,0.395598417
TEST_00927,0.389379998
TEST_00928,0.000375507
TEST_00929,0.267515418
TEST_00930,0.000704863
TEST_00931,0.000722641
TEST_00932,0.000207143
TEST_00933,0.172460808
TEST_00934,0.000524388
TEST_00935,0.000276682
TEST_00936,0.465593094
TEST_00937,0.198616053
TEST_00938,0.257890857
TEST_00939,0.440312412
TEST_00940,0.433939562
TEST_00941,0.135124952
TEST_00942,0.377160886
TEST_00943,0.239433207
TEST_00944,0.309047559
TEST_00945,0.323688604
TEST_00946,0.464480535
TEST_00947,0.00024289
TEST_00948,0.000724023
TEST_00949,0.310624403
TEST_00950,0.255672693
TEST_00951,0.482310509
TEST_00952,0.00064026
TEST_00953,0.339790827
TEST_00954,0.000889167
TEST_00955,0.062299156
TEST_00956,0.293551324
TEST_00957,0.000614141
TEST_00958,0.380669573
TEST_00959,0.503580262
TEST_00960,0.215063653
TEST_00961,0.297259814
TEST_00962,0.320799157
TEST_00963,0.252170636
TEST_00964,0.40433733
TEST_00965,0.0025523
TEST_00966,0.000377771
TEST_00967,0.384523475
TEST_00968,0.346465359
TEST_00969,0.127201973
TEST_00970,0.120625146
TEST_00971,0.221737779
TEST_00972,0.06880579
TEST_00973,0.068817007
TEST_00974,0.453492309
TEST_00975,0.485258416
TEST_00976,0.358874643
TEST_00977,0.321387206
TEST_00978,0.126633657
TEST_00979,0.348805771
TEST_00980,0.000658716
TEST_00981,0.229323239
TEST_00982,0.262351042
TEST_00983,0.516760896
TEST_00984,0.05323126
TEST_00985,0.167695627
TEST_00986,0.316924385
TEST_00987,0.340452943
TEST_00988,0.240559142
TEST_00989,0.218999106
TEST_00990,0.524651751
TEST_00991,0.26776236
TEST_00992,0.210259173
TEST_00993,0.335908344
TEST_00994,0.058417729
TEST_00995,0.300848587
TEST_00996,0.338018117
TEST_00997,0.000907058
TEST_00998,0.31722246
TEST_00999,0.002747596
TEST_01000,0.34153461
TEST_01001,0.000377229
TEST_01002,0.271128349
TEST_01003,0.166973909
TEST_01004,0.00226138
TEST_01005,0.338679414
TEST_01006,0.355297687
TEST_01007,0.270426139
TEST_01008,0.140986516
TEST_01009,0.331547926
TEST_01010,0.312948902
TEST_01011,0.484903938
TEST_01012,0.205934611
TEST_01013,0.487676787
TEST_01014,0.000325541
TEST_01015,0.417248546
TEST_01016,0.203684577
TEST_01017,0.369578245
TEST_01018,0.440151474
TEST_01019,0.000984228
TEST_01020,0.13847453
TEST_01021,0.343378199
TEST_01022,0.113554047
TEST_01023,0.300850593
TEST_01024,0.455475029
TEST_01025,0.236225065
TEST_01026,0.380643101
TEST_01027,0.336401652
TEST_01028,0.000712392
TEST_01029,0.271351363
TEST_01030,0.530099959
TEST_01031,0.27448214
TEST_01032,0.000240282
TEST_01033,0.739792789
TEST_01034,0.318099843
TEST_01035,0.263645289
TEST_01036,0.298024469
TEST_01037,0.499120535
TEST_01038,0.168492011
TEST_01039,0.519733549
TEST_01040,0.407581701
TEST_01041,0.348219905
TEST_01042,0.420083897
TEST_01043,0.285230477
TEST_01044,0.463987634
TEST_01045,0.147874076
TEST_01046,0.32231432
TEST_01047,0.429929229
TEST_01048,0.135328229
TEST_01049,0.185831323
TEST_01050,0.3033063
TEST_01051,0.243017907
TEST_01052,0.190023444
TEST_01053,0.142105758
TEST_01054,0.001372066
TEST_01055,0.279511438
TEST_01056,0.001006826
TEST_01057,0.223130668
TEST_01058,0.120265173
TEST_01059,0.253445319
TEST_01060,0.493751859
TEST_01061,0.234459388
TEST_01062,0.000279791
TEST_01063,0.443313251
TEST_01064,0.402884885
TEST_01065,0.211023823
TEST_01066,0.454521609
TEST_01067,0.001340555
TEST_01068,0.479187105
TEST_01069,0.438332091
TEST_01070,0.057549522
TEST_01071,0.41933944
TEST_01072,0.429998581
TEST_01073,0.270714992
TEST_01074,0.434882208
TEST_01075,0.000982398
